table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,ko,무코가오카유엔역 입구,,,向丘遊園駅入口
stops,stop_name,ja-Hrkt,むこうがおかゆうえんえきいりぐち,,,向丘遊園駅入口
stops,stop_name,ja,向丘遊園駅南口,,,向丘遊園駅南口
stops,stop_name,en,Mukōgaoka-Yūen Sta,,,向丘遊園駅南口
stops,stop_name,zh-CN,向丘游园站,,,向丘遊園駅南口
stops,stop_name,zh-TW,向丘遊園站,,,向丘遊園駅南口
stops,stop_name,ko,무코가오카유엔역,,,向丘遊園駅南口
stops,stop_name,ja-Hrkt,むこうがおかゆうえんえきみなみぐち,,,向丘遊園駅南口
stops,stop_name,ja,向河原駅入口,,,向河原駅入口
stops,stop_name,en,Mukaigawara Eki Iriguchi,,,向河原駅入口
stops,stop_name,zh-CN,向河原站入口,,,向河原駅入口
stops,stop_name,zh-TW,向河原站入口,,,向河原駅入口
stops,stop_name,ko,무카이가와라역 입구,,,向河原駅入口
stops,stop_name,ja-Hrkt,むかいがわらえきいりぐち,,,向河原駅入口
stops,stop_name,ja,和泉,,,和泉
stops,stop_name,en,Izumi,,,和泉
stops,stop_name,zh-CN,和泉,,,和泉
stops,stop_name,zh-TW,和泉,,,和泉
stops,stop_name,ko,이즈미,,,和泉
stops,stop_name,ja-Hrkt,いずみ,,,和泉
stops,stop_name,ja,和田八幡宮下,,,和田八幡宮下
stops,stop_name,en,Wada Hachimangū Shita,,,和田八幡宮下
stops,stop_name,zh-CN,和田八幡宫下,,,和田八幡宮下
stops,stop_name,zh-TW,和田八幡宮下,,,和田八幡宮下
stops,stop_name,ko,와다하치만구 ,,,和田八幡宮下
stops,stop_name,ja-Hrkt,わだはちまんぐうした,,,和田八幡宮下
stops,stop_name,ja,四谷,,,四谷
stops,stop_name,en,Yotsuya,,,四谷
stops,stop_name,zh-CN,四谷,,,四谷
stops,stop_name,zh-TW,四谷,,,四谷
stops,stop_name,ko,요츠야,,,四谷
stops,stop_name,ja-Hrkt,よつや,,,四谷
stops,stop_name,ja,四谷上町,,,四谷上町
stops,stop_name,en,Yotsuya-kamichō,,,四谷上町
stops,stop_name,zh-CN,四谷上町,,,四谷上町
stops,stop_name,zh-TW,四谷上町,,,四谷上町
stops,stop_name,ko,요츠야카미초,,,四谷上町
stops,stop_name,ja-Hrkt,よつやかみちょう,,,四谷上町
stops,stop_name,ja,四谷下町,,,四谷下町
stops,stop_name,en,Yotsuya-shimochō,,,四谷下町
stops,stop_name,zh-CN,四谷下町,,,四谷下町
stops,stop_name,zh-TW,四谷下町,,,四谷下町
stops,stop_name,ko,요츠야시모초,,,四谷下町
stops,stop_name,ja-Hrkt,よつやしもちょう,,,四谷下町
stops,stop_name,ja,土橋,,,土橋
stops,stop_name,en,Tsuchihashi,,,土橋
stops,stop_name,zh-CN,土桥,,,土橋
stops,stop_name,zh-TW,土橋,,,土橋
stops,stop_name,ko,츠치하시,,,土橋
stops,stop_name,ja-Hrkt,つちはし,,,土橋
stops,stop_name,ja,土橋南公園,,,土橋南公園
stops,stop_name,en,Tsuchihashi Minami-kōen,,,土橋南公園
stops,stop_name,zh-CN,土桥南公园,,,土橋南公園
stops,stop_name,zh-TW,土橋南公園,,,土橋南公園
stops,stop_name,ko,츠치하시 미나미공원,,,土橋南公園
stops,stop_name,ja-Hrkt,つちはしみなみこうえん,,,土橋南公園
stops,stop_name,ja,土橋四丁目,,,土橋四丁目
stops,stop_name,en,Tsuchihashi 4-chōme,,,土橋四丁目
stops,stop_name,zh-CN,土桥四丁目,,,土橋四丁目
stops,stop_name,zh-TW,土橋四丁目,,,土橋四丁目
stops,stop_name,ko,츠치하시 4초메,,,土橋四丁目
stops,stop_name,ja-Hrkt,つちはしよんちょうめ,,,土橋四丁目
stops,stop_name,ja,土橋神社前,,,土橋神社前
stops,stop_name,en,Tsuchihashi Jinja Mae,,,土橋神社前
stops,stop_name,zh-CN,土桥神社前,,,土橋神社前
stops,stop_name,zh-TW,土橋神社前,,,土橋神社前
stops,stop_name,ko,츠치하시 신사 앞,,,土橋神社前
stops,stop_name,ja-Hrkt,つちはしじんじゃまえ,,,土橋神社前
stops,stop_name,ja,土渕,,,土渕
stops,stop_name,en,Tsuchibuchi,,,土渕
stops,stop_name,zh-CN,土渊,,,土渕
stops,stop_name,zh-TW,土淵,,,土渕
stops,stop_name,ko,츠치부치,,,土渕
stops,stop_name,ja-Hrkt,つちぶち,,,土渕
stops,stop_name,ja,城下,,,城下
stops,stop_name,en,Shiroshita,,,城下
stops,stop_name,zh-CN,城下,,,城下
stops,stop_name,zh-TW,城下,,,城下
stops,stop_name,ko,시로시타,,,城下
stops,stop_name,ja-Hrkt,しろした,,,城下
stops,stop_name,ja,堰下,,,堰下
stops,stop_name,en,Sekishita,,,堰下
stops,stop_name,zh-CN,堰下,,,堰下
stops,stop_name,zh-TW,堰下,,,堰下
stops,stop_name,ko,세키시타,,,堰下
stops,stop_name,ja-Hrkt,せきした,,,堰下
stops,stop_name,ja,塚戸,,,塚戸
stops,stop_name,en,Tsukado,,,塚戸
stops,stop_name,zh-CN,冢户,,,塚戸
stops,stop_name,zh-TW,塚戶,,,塚戸
stops,stop_name,ko,츠카도,,,塚戸
stops,stop_name,ja-Hrkt,つかど,,,塚戸
stops,stop_name,ja,塚越,,,塚越
stops,stop_name,en,Tsukagoshi,,,塚越
stops,stop_name,zh-CN,冢越,,,塚越
stops,stop_name,zh-TW,塚越,,,塚越
stops,stop_name,ko,츠카고시,,,塚越
stops,stop_name,ja-Hrkt,つかごし,,,塚越
stops,stop_name,ja,塚越交番前,,,塚越交番前
stops,stop_name,en,Tsukagoshi　 Kōban Mae,,,塚越交番前
stops,stop_name,zh-CN,冢越派出所前,,,塚越交番前
stops,stop_name,zh-TW,塚越派出所前,,,塚越交番前
stops,stop_name,ko,츠카고시　파출소 앞,,,塚越交番前
stops,stop_name,ja-Hrkt,つかごしこうばんまえ,,,塚越交番前
stops,stop_name,ja,塩浜,,,塩浜
stops,stop_name,en,Shiohama,,,塩浜
stops,stop_name,zh-CN,盐滨,,,塩浜
stops,stop_name,zh-TW,鹽濱,,,塩浜
stops,stop_name,ko,시오하마,,,塩浜
stops,stop_name,ja-Hrkt,しおはま,,,塩浜
stops,stop_name,ja,塩浜営業所前,,,塩浜営業所前
stops,stop_name,en,Shiohama Eigyōsho Mae,,,塩浜営業所前
stops,stop_name,zh-CN,盐滨营业所前,,,塩浜営業所前
stops,stop_name,zh-TW,鹽濱營業所前,,,塩浜営業所前
stops,stop_name,ko,시오하마 영업소 앞,,,塩浜営業所前
stops,stop_name,ja-Hrkt,しおはまえいぎょうしょまえ,,,塩浜営業所前
stops,stop_name,ja,多摩区役所前,,,多摩区役所前
stops,stop_name,en,Tama Kuyakusho Mae,,,多摩区役所前
stops,stop_name,zh-CN,多摩区政府前,,,多摩区役所前
stops,stop_name,zh-TW,多摩區政府前,,,多摩区役所前
stops,stop_name,ko,다마 구청 앞 ,,,多摩区役所前
stops,stop_name,ja-Hrkt,たまくやくしょまえ,,,多摩区役所前
stops,stop_name,ja,多摩消防署前,,,多摩消防署前
stops,stop_name,en,Tama Shōbōsho Mae,,,多摩消防署前
stops,stop_name,zh-CN,多摩消防署前,,,多摩消防署前
stops,stop_name,zh-TW,多摩消防署前,,,多摩消防署前
stops,stop_name,ko,다마 소방서 앞,,,多摩消防署前
stops,stop_name,ja-Hrkt,たましょうぼうしょまえ,,,多摩消防署前
stops,stop_name,ja,多摩病院前,,,多摩病院前
stops,stop_name,en,Tama Hospital,,,多摩病院前
stops,stop_name,zh-CN,多摩病院前,,,多摩病院前
stops,stop_name,zh-TW,多摩病院前,,,多摩病院前
stops,stop_name,ko,다마 병원 앞,,,多摩病院前
stops,stop_name,ja-Hrkt,たまびょういんまえ,,,多摩病院前
stops,stop_name,ja,多摩老人福祉センター前,,,多摩老人福祉センター前
stops,stop_name,en,Tama Rōjin Fukushi Center Mae,,,多摩老人福祉センター前
stops,stop_name,zh-CN,多摩老人福祉中心前,,,多摩老人福祉センター前
stops,stop_name,zh-TW,多摩老人福祉中心前,,,多摩老人福祉センター前
stops,stop_name,ko,다마 노인복지센터 앞,,,多摩老人福祉センター前
stops,stop_name,ja-Hrkt,たまろうじんふくしせんたーまえ,,,多摩老人福祉センター前
stops,stop_name,ja,多摩警察署前,,,多摩警察署前
stops,stop_name,en,Tama Keisatsusho Mae,,,多摩警察署前
stops,stop_name,zh-CN,多摩警察署前,,,多摩警察署前
stops,stop_name,zh-TW,多摩警察署前,,,多摩警察署前
stops,stop_name,ko,다마 경찰서 앞,,,多摩警察署前
stops,stop_name,ja-Hrkt,たまけいさつしょまえ,,,多摩警察署前
stops,stop_name,ja,夢見ヶ崎動物公園前,,,夢見ヶ崎動物公園前
stops,stop_name,en,Yumemigasaki Dōbutsu Kōen Mae,,,夢見ヶ崎動物公園前
stops,stop_name,zh-CN,梦见之崎动物公园前,,,夢見ヶ崎動物公園前
stops,stop_name,zh-TW,夢見之崎動物公園前,,,夢見ヶ崎動物公園前
stops,stop_name,ko,유메미가사키 동물공원 앞,,,夢見ヶ崎動物公園前
stops,stop_name,ja-Hrkt,ゆめみがさきどうぶつこうえんまえ,,,夢見ヶ崎動物公園前
stops,stop_name,ja,大ヶ谷戸,,,大ヶ谷戸
stops,stop_name,en,Ōgayato,,,大ヶ谷戸
stops,stop_name,zh-CN,大之谷户,,,大ヶ谷戸
stops,stop_name,zh-TW,大之谷戶,,,大ヶ谷戸
stops,stop_name,ko,오오가야토,,,大ヶ谷戸
stops,stop_name,ja-Hrkt,おおがやど,,,大ヶ谷戸
stops,stop_name,ja,大ヶ谷戸向町,,,大ヶ谷戸向町
stops,stop_name,en,Ōgayato-mukaichō,,,大ヶ谷戸向町
stops,stop_name,zh-CN,大之谷户向町,,,大ヶ谷戸向町
stops,stop_name,zh-TW,大之谷戶向町,,,大ヶ谷戸向町
stops,stop_name,ko,오오가야토무카이초,,,大ヶ谷戸向町
stops,stop_name,ja-Hrkt,おおがやとむかいちょう,,,大ヶ谷戸向町
stops,stop_name,ja,大原,,,大原
stops,stop_name,en,Ōhara,,,大原
stops,stop_name,zh-CN,大原,,,大原
stops,stop_name,zh-TW,大原,,,大原
stops,stop_name,ko,오오하라,,,大原
stops,stop_name,ja-Hrkt,おおはら,,,大原
stops,stop_name,ja,大同特殊鋼前,,,大同特殊鋼前
stops,stop_name,en,Daido Tokushukō Mae,,,大同特殊鋼前
stops,stop_name,zh-CN,大同特殊钢前,,,大同特殊鋼前
stops,stop_name,zh-TW,大同特殊鋼前,,,大同特殊鋼前
stops,stop_name,ko,다이도 특수강 앞,,,大同特殊鋼前
stops,stop_name,ja-Hrkt,だいどうとくしゅこうまえ,,,大同特殊鋼前
stops,stop_name,ja,大島三丁目,,,大島三丁目
stops,stop_name,en,Ōshima 3-chōme,,,大島三丁目
stops,stop_name,zh-CN,大岛三丁目,,,大島三丁目
stops,stop_name,zh-TW,大島三丁目,,,大島三丁目
stops,stop_name,ko,오오시마 3초메,,,大島三丁目
stops,stop_name,ja-Hrkt,おおしま3ちょうめ,,,大島三丁目
stops,stop_name,ja,大島五丁目,,,大島五丁目
stops,stop_name,en,Ōshima 5-chōme,,,大島五丁目
stops,stop_name,zh-CN,大岛五丁目,,,大島五丁目
stops,stop_name,zh-TW,大島五丁目,,,大島五丁目
stops,stop_name,ko,오오시마 5초메,,,大島五丁目
stops,stop_name,ja-Hrkt,おおしま5ちょうめ,,,大島五丁目
stops,stop_name,ja,大島四ツ角,,,大島四ツ角
stops,stop_name,en,Ōshima Yotsukado,,,大島四ツ角
stops,stop_name,zh-CN,大岛四角,,,大島四ツ角
stops,stop_name,zh-TW,大島四角,,,大島四ツ角
stops,stop_name,ko,오오시마요츠카도,,,大島四ツ角
stops,stop_name,ja-Hrkt,おおしまよつかど,,,大島四ツ角
stops,stop_name,ja,大島四丁目,,,大島四丁目
stops,stop_name,en,Ōshima 4-chōme,,,大島四丁目
stops,stop_name,zh-CN,大岛四丁目,,,大島四丁目
stops,stop_name,zh-TW,大島四丁目,,,大島四丁目
stops,stop_name,ko,오오시마 4초메,,,大島四丁目
stops,stop_name,ja-Hrkt,おおしま4ちょうめ,,,大島四丁目
stops,stop_name,ja,大島第２公園入口,,,大島第２公園入口
stops,stop_name,en,Ōshima Daini Kōen Iriguchi,,,大島第２公園入口
stops,stop_name,zh-CN,大岛第二公园入口,,,大島第２公園入口
stops,stop_name,zh-TW,大島第2公園入口,,,大島第２公園入口
stops,stop_name,ko,오오시마 제2공원 입구,,,大島第２公園入口
stops,stop_name,ja-Hrkt,おおしまだいにこうえんいりぐち,,,大島第２公園入口
stops,stop_name,ja,大師河原,,,大師河原
stops,stop_name,en,Daishi-gawara,,,大師河原
stops,stop_name,zh-CN,大师河原,,,大師河原
stops,stop_name,zh-TW,大師河原,,,大師河原
stops,stop_name,ko,다이시가와라,,,大師河原
stops,stop_name,ja-Hrkt,だいしがわら,,,大師河原
stops,stop_name,ja,大戸小学校前,,,大戸小学校前
stops,stop_name,en,Ōto Shōgakkō Mae,,,大戸小学校前
stops,stop_name,zh-CN,大户小学前,,,大戸小学校前
stops,stop_name,zh-TW,大戶小學前,,,大戸小学校前
stops,stop_name,ko,오오토 초등학교 앞,,,大戸小学校前
stops,stop_name,ja-Hrkt,おおとしょうがっこうまえ,,,大戸小学校前
stops,stop_name,ja,大戸神社前,,,大戸神社前
stops,stop_name,en,Ōto Jinja Mae,,,大戸神社前
stops,stop_name,zh-CN,大户神社前,,,大戸神社前
stops,stop_name,zh-TW,大戶神社前,,,大戸神社前
stops,stop_name,ko,오오토 신사 앞,,,大戸神社前
stops,stop_name,ja-Hrkt,おおとじんじゃまえ,,,大戸神社前
stops,stop_name,ja,大谷団地入口,,,大谷団地入口
stops,stop_name,en,Ōya Danchi Iriguchi,,,大谷団地入口
stops,stop_name,zh-CN,大谷团地入口,,,大谷団地入口
stops,stop_name,zh-TW,大谷團地入口,,,大谷団地入口
stops,stop_name,ko,오오야 단지 입구,,,大谷団地入口
stops,stop_name,ja-Hrkt,おおたにだんちいりぐち,,,大谷団地入口
stops,stop_name,ja,天満天神社前,,,天満天神社前
stops,stop_name,en,Temmanten Jinja Mae,,,天満天神社前
stops,stop_name,zh-CN,天满天神社前,,,天満天神社前
stops,stop_name,zh-TW,天滿天神社前,,,天満天神社前
stops,stop_name,ko,덴만텐 신사 앞,,,天満天神社前
stops,stop_name,ja-Hrkt,てんまんてんじんじゃまえ,,,天満天神社前
stops,stop_name,ja,天王下,,,天王下
stops,stop_name,en,Tennō Shita,,,天王下
stops,stop_name,zh-CN,天王下,,,天王下
stops,stop_name,zh-TW,天王下,,,天王下
stops,stop_name,ko,덴노시타,,,天王下
stops,stop_name,ja-Hrkt,てんのうした,,,天王下
stops,stop_name,ja,天神台,,,天神台
stops,stop_name,en,Tenjindai,,,天神台
stops,stop_name,zh-CN,天神台,,,天神台
stops,stop_name,zh-TW,天神台,,,天神台
stops,stop_name,ko,덴진다이,,,天神台
stops,stop_name,ja-Hrkt,てんじんだい,,,天神台
stops,stop_name,ja,妙光寺前,,,妙光寺前
stops,stop_name,en,Myōkōji Mae,,,妙光寺前
stops,stop_name,zh-CN,妙光寺前,,,妙光寺前
stops,stop_name,zh-TW,妙光寺前,,,妙光寺前
stops,stop_name,ko,묘코지 앞,,,妙光寺前
stops,stop_name,ja-Hrkt,みょうこうじまえ,,,妙光寺前
stops,stop_name,ja,妙法寺下,,,妙法寺下
stops,stop_name,en,Myōhōji Shita,,,妙法寺下
stops,stop_name,zh-CN,妙法寺下,,,妙法寺下
stops,stop_name,zh-TW,妙法寺下,,,妙法寺下
stops,stop_name,ko,묘호지 ,,,妙法寺下
stops,stop_name,ja-Hrkt,みょうほうじした,,,妙法寺下
stops,stop_name,ja,姿見台,,,姿見台
stops,stop_name,en,Sugatamidai,,,姿見台
stops,stop_name,zh-CN,姿见台,,,姿見台
stops,stop_name,zh-TW,姿見台,,,姿見台
stops,stop_name,ko,스가타미다이,,,姿見台
stops,stop_name,ja-Hrkt,すがたみだい,,,姿見台
stops,stop_name,ja,子の神,,,子の神
stops,stop_name,en,Nenokami,,,子の神
stops,stop_name,zh-CN,子之神,,,子の神
stops,stop_name,zh-TW,子之神,,,子の神
stops,stop_name,ko,네노카미,,,子の神
stops,stop_name,ja-Hrkt,ねのかみ,,,子の神
stops,stop_name,ja,子母口,,,子母口
stops,stop_name,en,Shibokuchi,,,子母口
stops,stop_name,zh-CN,子母口,,,子母口
stops,stop_name,zh-TW,子母口,,,子母口
stops,stop_name,ko,시보쿠치,,,子母口
stops,stop_name,ja-Hrkt,しぼくち,,,子母口
stops,stop_name,ja,子母口住宅前,,,子母口住宅前
stops,stop_name,en,Shibokuchi Jūtaku Mae,,,子母口住宅前
stops,stop_name,zh-CN,子母口住宅前,,,子母口住宅前
stops,stop_name,zh-TW,子母口住宅前,,,子母口住宅前
stops,stop_name,ko,시보쿠치 주택 앞 ,,,子母口住宅前
stops,stop_name,ja-Hrkt,しぼくちじゅうたくまえ,,,子母口住宅前
stops,stop_name,ja,子母口小学校入口,,,子母口小学校入口
stops,stop_name,en,Shibokuchi Shōgakkō Iriguchi,,,子母口小学校入口
stops,stop_name,zh-CN,子母口小学入口,,,子母口小学校入口
stops,stop_name,zh-TW,子母口小學入口,,,子母口小学校入口
stops,stop_name,ko,시보쿠치 초등학교 입구,,,子母口小学校入口
stops,stop_name,ja-Hrkt,しぼくちしょうがっこういりぐち,,,子母口小学校入口
stops,stop_name,ja,子母口新田,,,子母口新田
stops,stop_name,en,Shibokuchi Shinden,,,子母口新田
stops,stop_name,zh-CN,子母口新田,,,子母口新田
stops,stop_name,zh-TW,子母口新田,,,子母口新田
stops,stop_name,ko,시보쿠치신덴,,,子母口新田
stops,stop_name,ja-Hrkt,しぼくちしんでん,,,子母口新田
stops,stop_name,ja,子母口新道,,,子母口新道
stops,stop_name,en,Shibokuchi Shindō,,,子母口新道
stops,stop_name,zh-CN,子母口新道,,,子母口新道
stops,stop_name,zh-TW,子母口新道,,,子母口新道
stops,stop_name,ko,시보쿠치신도,,,子母口新道
stops,stop_name,ja-Hrkt,しぼくちしんどう,,,子母口新道
stops,stop_name,ja,宮ノ下,,,宮ノ下
stops,stop_name,en,Miyanoshita,,,宮ノ下
stops,stop_name,zh-CN,宫之下,,,宮ノ下
stops,stop_name,zh-TW,宮之下,,,宮ノ下
stops,stop_name,ko,미야노시타,,,宮ノ下
stops,stop_name,ja-Hrkt,みやのした,,,宮ノ下
stops,stop_name,ja,宮内,,,宮内
stops,stop_name,en,Miyauchi,,,宮内
stops,stop_name,zh-CN,宫内,,,宮内
stops,stop_name,zh-TW,宮內,,,宮内
stops,stop_name,ko,미야우치,,,宮内
stops,stop_name,ja-Hrkt,みやうち,,,宮内
stops,stop_name,ja,宮内公民館前,,,宮内公民館前
stops,stop_name,en,Miyauchi Kōminkan Mae,,,宮内公民館前
stops,stop_name,zh-CN,宫内公民馆前,,,宮内公民館前
stops,stop_name,zh-TW,宮內公民館前,,,宮内公民館前
stops,stop_name,ko,미야우치 주민회관 앞 ,,,宮内公民館前
stops,stop_name,ja-Hrkt,みやうちこうみんかんまえ,,,宮内公民館前
stops,stop_name,ja,宮内西,,,宮内西
stops,stop_name,en,Miyauchi-nishi,,,宮内西
stops,stop_name,zh-CN,宫内西,,,宮内西
stops,stop_name,zh-TW,宮內西,,,宮内西
stops,stop_name,ko,미야우치니시,,,宮内西
stops,stop_name,ja-Hrkt,みやうちにし,,,宮内西
stops,stop_name,ja,宮前,,,宮前
stops,stop_name,en,Miyamae,,,宮前
stops,stop_name,zh-CN,宫前,,,宮前
stops,stop_name,zh-TW,宮前,,,宮前
stops,stop_name,ko,미야마에,,,宮前
stops,stop_name,ja-Hrkt,みやまえ,,,宮前
stops,stop_name,ja,宮前区役所前,,,宮前区役所前
stops,stop_name,en,Miyamae Kuyakusho Mae,,,宮前区役所前
stops,stop_name,zh-CN,宫前区政府前,,,宮前区役所前
stops,stop_name,zh-TW,宮前區政府前,,,宮前区役所前
stops,stop_name,ko,미야마에 구청 앞,,,宮前区役所前
stops,stop_name,ja-Hrkt,みやまえくやくしょまえ,,,宮前区役所前
stops,stop_name,ja,宮前平駅,,,宮前平駅
stops,stop_name,en,Miyamaedaira Sta.,,,宮前平駅
stops,stop_name,zh-CN,宫前平站,,,宮前平駅
stops,stop_name,zh-TW,宮前平站,,,宮前平駅
stops,stop_name,ko,미야마에다이라역,,,宮前平駅
stops,stop_name,ja-Hrkt,みやまえだいらえき,,,宮前平駅
stops,stop_name,ja,宮前美しの森公園,,,宮前美しの森公園
stops,stop_name,en,Miyamae-Utsukushinomori Kōen,,,宮前美しの森公園
stops,stop_name,zh-CN,宫前美森公园,,,宮前美しの森公園
stops,stop_name,zh-TW,宮前美森公園,,,宮前美しの森公園
stops,stop_name,ko,미야마에우츠쿠시노모리 공원,,,宮前美しの森公園
stops,stop_name,ja-Hrkt,みやまえうつくしのもりこうえん,,,宮前美しの森公園
stops,stop_name,ja,宮前郵便局前,,,宮前郵便局前
stops,stop_name,en,Miyamae Yūbinkyoku Mae,,,宮前郵便局前
stops,stop_name,zh-CN,宫前邮局前,,,宮前郵便局前
stops,stop_name,zh-TW,宮前郵局前,,,宮前郵便局前
stops,stop_name,ko,미야마에 우체국 앞,,,宮前郵便局前
stops,stop_name,ja-Hrkt,みやまえゆうびんきょくまえ,,,宮前郵便局前
stops,stop_name,ja,宿河原,,,宿河原
stops,stop_name,en,Shukugawara,,,宿河原
stops,stop_name,zh-CN,宿河原,,,宿河原
stops,stop_name,zh-TW,宿河原,,,宿河原
stops,stop_name,ko,슈쿠가와라,,,宿河原
stops,stop_name,ja-Hrkt,しゅくがわら,,,宿河原
stops,stop_name,ja,宿河原小学校前,,,宿河原小学校前
stops,stop_name,en,Shukugawara Shōgakkō Mae,,,宿河原小学校前
stops,stop_name,zh-CN,宿河原小学前,,,宿河原小学校前
stops,stop_name,zh-TW,宿河原小學前,,,宿河原小学校前
stops,stop_name,ko,슈쿠가와라 초등학교 앞,,,宿河原小学校前
stops,stop_name,ja-Hrkt,しゅくがわらしょうがっこうまえ,,,宿河原小学校前
stops,stop_name,ja,宿河原駅入口,,,宿河原駅入口
stops,stop_name,en,Shukugawara Eki Iriguchi,,,宿河原駅入口
stops,stop_name,zh-CN,宿河原站入口,,,宿河原駅入口
stops,stop_name,zh-TW,宿河原站入口,,,宿河原駅入口
stops,stop_name,ko,슈쿠가와라역 입구,,,宿河原駅入口
stops,stop_name,ja-Hrkt,しゅくがわらえきいりぐち,,,宿河原駅入口
stops,stop_name,ja,富士見台,,,富士見台
stops,stop_name,en,Fujimidai,,,富士見台
stops,stop_name,zh-CN,富士见台,,,富士見台
stops,stop_name,zh-TW,富士見台,,,富士見台
stops,stop_name,ko,후지미다이,,,富士見台
stops,stop_name,ja-Hrkt,ふじみだい,,,富士見台
stops,stop_name,ja,富士見台小学校前,,,富士見台小学校前
stops,stop_name,en,Fujimidai Shōgakkō Mae,,,富士見台小学校前
stops,stop_name,zh-CN,富士见台小学前,,,富士見台小学校前
stops,stop_name,zh-TW,富士見台小學前,,,富士見台小学校前
stops,stop_name,ko,후지미다이 초등학교 앞,,,富士見台小学校前
stops,stop_name,ja-Hrkt,ふじみだいしょうがっこうまえ,,,富士見台小学校前
stops,stop_name,ja,富士通ゼネラル正門,,,富士通ゼネラル正門
stops,stop_name,en,Fujitsu General Seimon,,,富士通ゼネラル正門
stops,stop_name,zh-CN,富士通将军正门,,,富士通ゼネラル正門
stops,stop_name,zh-TW,富士通將軍正門,,,富士通ゼネラル正門
stops,stop_name,ko,후지츠제너럴 정문,,,富士通ゼネラル正門
stops,stop_name,ja-Hrkt,ふじつうぜねらるせいもん,,,富士通ゼネラル正門
stops,stop_name,ja,富士通ゼネラル西門,,,富士通ゼネラル西門
stops,stop_name,en,Fujitsu General Nishimon,,,富士通ゼネラル西門
stops,stop_name,zh-CN,富士通将军西门,,,富士通ゼネラル西門
stops,stop_name,zh-TW,富士通將軍西門,,,富士通ゼネラル西門
stops,stop_name,ko,후지츠제너럴 서문,,,富士通ゼネラル西門
stops,stop_name,ja-Hrkt,ふじつうぜねらるにしもん,,,富士通ゼネラル西門
stops,stop_name,ja,富士通裏門,,,富士通裏門
stops,stop_name,en,Fujitsu Uramon,,,富士通裏門
stops,stop_name,zh-CN,富士通后门,,,富士通裏門
stops,stop_name,zh-TW,富士通後門,,,富士通裏門
stops,stop_name,ko,후지츠 뒷문,,,富士通裏門
stops,stop_name,ja-Hrkt,ふじつううらもん,,,富士通裏門
stops,stop_name,ja,小倉,,,小倉
stops,stop_name,en,Ogura,,,小倉
stops,stop_name,zh-CN,小仓,,,小倉
stops,stop_name,zh-TW,小倉,,,小倉
stops,stop_name,ko,오구라,,,小倉
stops,stop_name,ja-Hrkt,おぐら,,,小倉
stops,stop_name,ja,小倉下町,,,小倉下町
stops,stop_name,en,Ogura-shimochō,,,小倉下町
stops,stop_name,zh-CN,小仓下町,,,小倉下町
stops,stop_name,zh-TW,小倉下町,,,小倉下町
stops,stop_name,ko,오구라시모초,,,小倉下町
stops,stop_name,ja-Hrkt,おぐらしもちょう,,,小倉下町
stops,stop_name,ja,小倉神社前,,,小倉神社前
stops,stop_name,en,Ogura Jinja Mae,,,小倉神社前
stops,stop_name,zh-CN,小仓神社前,,,小倉神社前
stops,stop_name,zh-TW,小倉神社前,,,小倉神社前
stops,stop_name,ko,오구라 신사 앞,,,小倉神社前
stops,stop_name,ja-Hrkt,おぐらじんじゃまえ,,,小倉神社前
stops,stop_name,ja,小倉陸橋,,,小倉陸橋
stops,stop_name,en,Ogura Rikkyō,,,小倉陸橋
stops,stop_name,zh-CN,小仓陆桥,,,小倉陸橋
stops,stop_name,zh-TW,小倉陸橋,,,小倉陸橋
stops,stop_name,ko,오구라 육교,,,小倉陸橋
stops,stop_name,ja-Hrkt,おぐらりっきょう,,,小倉陸橋
stops,stop_name,ja,小向,,,小向
stops,stop_name,en,Komukai,,,小向
stops,stop_name,zh-CN,小向,,,小向
stops,stop_name,zh-TW,小向,,,小向
stops,stop_name,ko,고무카이,,,小向
stops,stop_name,ja-Hrkt,こむかい,,,小向
stops,stop_name,ja,小向交番前,,,小向交番前
stops,stop_name,en,Komukai Kōban Mae,,,小向交番前
stops,stop_name,zh-CN,小向派出所前,,,小向交番前
stops,stop_name,zh-TW,小向派出所前,,,小向交番前
stops,stop_name,ko,고무카이 파출소 앞,,,小向交番前
stops,stop_name,ja-Hrkt,こむかいこうばんまえ,,,小向交番前
stops,stop_name,ja,小向西町,,,小向西町
stops,stop_name,en,Komukai-nishimachi,,,小向西町
stops,stop_name,zh-CN,小向西町,,,小向西町
stops,stop_name,zh-TW,小向西町,,,小向西町
stops,stop_name,ko,고무카이니시마치,,,小向西町
stops,stop_name,ja-Hrkt,こむかいにしまち,,,小向西町
stops,stop_name,ja,小島町,,,小島町
stops,stop_name,en,Kojimachō,,,小島町
stops,stop_name,zh-CN,小岛町,,,小島町
stops,stop_name,zh-TW,小島町,,,小島町
stops,stop_name,ko,고지마초,,,小島町
stops,stop_name,ja-Hrkt,こじまちょう,,,小島町
stops,stop_name,ja,小川町,,,小川町
stops,stop_name,en,Ogawachō,,,小川町
stops,stop_name,zh-CN,小川町,,,小川町
stops,stop_name,zh-TW,小川町,,,小川町
stops,stop_name,ko,오가와초,,,小川町
stops,stop_name,ja-Hrkt,おがわちょう,,,小川町
stops,stop_name,ja,小杉二丁目,,,小杉二丁目
stops,stop_name,en,Kosugi 2-chōme,,,小杉二丁目
stops,stop_name,zh-CN,小杉二丁目,,,小杉二丁目
